# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 9.600000000000005°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
  0.0;  -41.770000;    6.036900;   52.310000
  9.6;  -74.940000;    8.982700;   33.245000
 19.2;  -84.586000;    9.812800;    4.082500
 28.8;  -81.938000;    8.381900;  -24.048000
 38.4;  -50.968000;    4.962600;  -47.915000
 48.0;  -11.102000;    0.407470;  -59.313000
 57.6;   31.351000;   -4.014800;  -56.488000
 67.2;   66.347000;   -7.390300;  -40.182000
 76.8;   85.467000;   -8.726800;  -11.537000
 86.4;   84.683000;   -7.885500;   16.100000
 96.0;   59.557000;   -4.879900;   43.229000
105.6;   23.222000;   -0.469280;   57.441000
115.2;  -18.993000;    4.066800;   57.976000
124.8;  -57.260000;    7.771400;   44.360000
134.4;  -84.680000;    9.555500;   18.429000
144.0;  -84.935000;    9.084300;   -9.797100
153.6;  -69.254000;    6.858000;  -38.403000
163.2;  -34.897000;    2.773000;  -55.462000
172.8;    8.218300;   -2.064800;  -59.534000
182.4;   49.699000;   -6.096900;  -49.396000
192.0;   82.161000;   -8.332400;  -26.673000
201.6;   85.318000;   -8.582600;    2.217400
211.2;   77.896000;   -6.693200;   30.851000
220.8;   43.869000;   -2.962100;   51.316000
230.4;    1.307400;    1.633000;   59.004000
240.0;  -41.792000;    5.915900;   52.466000
249.6;  -75.282000;    8.917000;   33.198000
259.2;  -84.822000;    9.782600;    4.038100
268.8;  -82.085000;    8.446500;  -23.989000
278.4;  -51.040000;    5.119800;  -47.844000
288.0;  -11.165000;    0.535550;  -59.182000
297.6;   31.242000;   -4.017000;  -56.355000
307.2;   65.950000;   -7.508000;  -40.035000
316.8;   84.928000;   -8.867900;  -11.622000
326.4;   84.149000;   -8.030400;   15.841000
336.0;   59.503000;   -5.066600;   42.893000
345.6;   23.359000;   -0.642910;   57.177000
355.2;  -18.862000;    3.966000;   57.724000
