# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 20.399999999999995°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
  0.0;  -52.811000;    7.324100;   46.484000
 20.4;  -84.424000;    9.364700;   -9.479300
 40.8;  -29.482000;    2.161000;  -56.762000
 61.2;   57.203000;   -6.691300;  -45.103000
 81.6;   85.105000;   -8.081500;   12.449000
102.0;   23.306000;   -0.448740;   57.471000
122.4;  -61.665000;    8.087700;   42.083000
142.8;  -84.529000;    8.845700;  -16.736000
163.2;  -16.807000;    1.018000;  -59.012000
183.6;   66.524000;   -7.384700;  -40.247000
204.0;   84.060000;   -7.612900;   19.734000
224.4;   11.250000;    0.469460;   58.768000
244.8;  -70.853000;    8.648500;   36.558000
265.2;  -82.182000;    8.437900;  -23.961000
285.6;   -6.191100;   -0.029409;  -59.498000
306.0;   75.170000;   -8.028100;  -34.024000
326.4;   80.358000;   -7.118900;   26.968000
346.8;    1.470500;    1.695300;   58.930000
