# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 

# Time[s]; Xmagn [mT]; Ymagn [mT]; Zmagn [mT];
 0.70;    8.469000;   -2.375500;  -35.210000
 1.40;    8.477100;   -2.367300;  -35.222000
 2.10;    8.476000;   -2.372900;  -35.219000
 2.80;    8.467900;   -2.383000;  -35.214000
 3.50;    8.469400;   -2.379600;  -35.211000
 4.20;    8.474500;   -2.377000;  -35.222000
 4.90;    8.462800;   -2.391900;  -35.215000
 5.61;    8.465700;   -2.383300;  -35.220000
 6.31;    8.479600;   -2.383700;  -35.230000
 7.01;    8.483700;   -2.378100;  -35.216000
 7.71;    8.477100;   -2.366200;  -35.223000
 8.41;    8.488400;   -2.369900;  -35.219000
 9.11;    8.478200;   -2.374400;  -35.223000
 9.81;    8.471600;   -2.370700;  -35.221000
10.51;    8.484400;   -2.396800;  -35.227000
