# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 7.2°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
  0.0;  -24.973000;    4.513800;   56.929000
  7.2;  -52.729000;    7.349100;   46.526000
 14.4;  -78.569000;    9.209400;   29.816000
 21.6;  -84.739000;    9.816200;    7.491100
 28.8;  -84.299000;    9.193300;  -12.943000
 36.0;  -73.542000;    7.274000;  -34.873000
 43.2;  -47.333000;    4.397700;  -49.969000
 50.4;  -16.956000;    0.970940;  -58.852000
 57.6;   13.255000;   -2.462500;  -59.136000
 64.8;   45.781000;   -5.441900;  -51.439000
 72.0;   71.322000;   -7.642800;  -37.344000
 79.2;   85.407000;   -8.648700;  -15.307000
 86.4;   85.348000;   -8.453800;    5.664100
 93.6;   80.797000;   -6.938900;   27.363000
100.8;   55.262000;   -4.344800;   45.482000
108.0;   29.436000;   -1.009600;   56.317000
115.2;   -3.269900;    2.436900;   59.091000
122.4;  -37.114000;    5.592600;   54.453000
129.6;  -61.708000;    8.131400;   42.121000
136.8;  -83.770000;    9.455500;   22.375000
144.0;  -85.270000;    9.632100;    0.464290
151.2;  -83.867000;    8.585400;  -20.552000
158.4;  -64.356000;    6.398000;  -41.392000
165.6;  -39.665000;    3.322600;  -53.916000
172.8;   -5.942200;   -0.127990;  -59.786000
180.0;   25.420000;   -3.513600;  -57.860000
187.2;   53.484000;   -6.347800;  -47.303000
194.4;   79.697000;   -8.124100;  -30.383000
201.6;   85.657000;   -8.715600;   -7.988900
208.8;   85.192000;   -8.102800;   12.466000
216.0;   74.135000;   -6.316000;   34.493000
223.2;   47.571000;   -3.483800;   49.569000
230.4;   16.883000;   -0.079819;   58.334000
237.6;  -13.380000;    3.374200;   58.480000
244.8;  -45.849000;    6.397300;   50.667000
252.0;  -71.112000;    8.683600;   36.432000
259.2;  -84.863000;    9.690000;   14.593000
266.4;  -84.760000;    9.540600;   -6.266500
273.6;  -80.198000;    8.120200;  -27.815000
280.8;  -55.048000;    5.619500;  -45.845000
288.0;  -29.344000;    2.300300;  -56.690000
295.2;    3.250000;   -1.240400;  -59.527000
302.4;   37.044000;   -4.542000;  -54.893000
309.6;   61.536000;   -7.165900;  -42.553000
316.8;   83.299000;   -8.593500;  -22.978000
324.0;   84.926000;   -8.801500;   -1.340200
331.2;   83.557000;   -7.743200;   19.578000
338.4;   64.465000;   -5.521800;   40.331000
345.6;   39.896000;   -2.372100;   52.915000
352.8;    6.228800;    1.094500;   58.893000
360.0;  -24.923000;    4.486900;   56.992000
