# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 13.2°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
  0.0;  -82.033000;    8.339000;  -23.961000
 13.2;  -39.651000;    3.274500;  -53.631000
 26.4;   18.969000;   -2.982700;  -58.582000
 39.6;   71.297000;   -7.643500;  -37.287000
 52.8;   85.313000;   -8.551600;    2.227000
 66.0;   64.590000;   -5.297400;   40.620000
 79.2;   11.192000;    0.697610;   58.814000
 92.4;  -45.810000;    6.485800;   50.792000
105.6;  -84.688000;    9.532800;   18.541000
118.8;  -83.761000;    8.391600;  -20.499000
132.0;  -43.670000;    3.900700;  -52.048000
145.2;   13.467000;   -2.481900;  -59.156000
158.4;   66.522000;   -7.418300;  -40.186000
171.6;   85.377000;   -8.686800;   -1.222300
184.8;   69.509000;   -5.918400;   37.652000
198.0;   17.044000;   -0.114550;   58.210000
211.2;  -41.771000;    5.954400;   52.483000
224.4;  -83.182000;    9.497700;   22.300000
237.6;  -84.058000;    9.021600;  -16.508000
250.8;  -47.366000;    4.585100;  -49.810000
264.0;    7.964700;   -1.819900;  -59.259000
277.2;   61.331000;   -7.201400;  -42.546000
290.4;   84.899000;   -8.932100;   -4.777300
303.6;   73.810000;   -6.449000;   34.046000
316.8;   23.483000;   -0.670540;   57.153000
330.0;  -36.717000;    5.548100;   54.170000
343.2;  -81.259000;    9.458100;   25.958000
356.4;  -84.245000;    9.260600;  -12.957000
