# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 1 mm
# Rotation step angle: 12.0°
# sensor pos #1: 1 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
  0.0;   22.598000;   -7.003100;  -37.722000
 12.0;   52.249000;  -15.807000;  -22.831000
 24.0;   60.963000;  -18.320000;    0.882980
 36.0;   48.201000;  -13.816000;   24.300000
 48.0;   16.254000;   -3.531900;   38.166000
 60.0;  -22.256000;    8.365900;   37.566000
 72.0;  -53.197000;   17.401000;   22.431000
 84.0;  -62.180000;   19.908000;   -1.906700
 96.0;  -48.564000;   15.342000;  -25.759000
108.0;  -15.597000;    4.828200;  -39.422000
120.0;   23.287000;   -7.307800;  -38.337000
132.0;   54.059000;  -16.318000;  -22.667000
144.0;   62.140000;  -18.648000;    1.772800
156.0;   47.687000;  -13.895000;   25.462000
168.0;   14.478000;   -3.390800;   38.591000
180.0;  -23.811000;    8.507800;   37.030000
192.0;  -53.470000;   17.278000;   21.172000
204.0;  -60.809000;   19.514000;   -2.792800
216.0;  -46.518000;   14.855000;  -25.780000
228.0;  -14.260000;    4.551100;  -38.630000
240.0;   23.124000;   -7.186800;  -37.221000
252.0;   52.297000;  -15.844000;  -21.757000
264.0;   59.875000;  -18.023000;    1.685200
276.0;   46.390000;  -13.466000;   24.392000
288.0;   14.992000;   -3.399800;   37.423000
300.0;  -21.888000;    8.131700;   36.528000
312.0;  -51.287000;   16.831000;   21.856000
324.0;  -60.133000;   19.306000;   -1.560800
336.0;  -47.350000;   14.880000;  -24.833000
348.0;  -15.728000;    4.766600;  -38.411000
360.0;   21.990000;   -6.961700;  -37.707000
